Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1703765664,100,,Aggregated,62.900000,0.000000,95,110,120,140,360,540,890,1100,2000,2400,2400,4412,0,95,164.0492461942457,70.66201400084537,2413.3067180009675,119.0
1703765665,100,,Aggregated,63.500000,0.000000,95,110,120,140,350,530,890,1100,2000,2400,2400,4474,0,95,163.13962343987902,70.66201400084537,2413.3067180009675,119.0
1703765666,100,,Aggregated,62.500000,0.000000,95,110,120,130,350,530,880,1100,2000,2400,2400,4534,0,95,162.1665470352914,70.66201400084537,2413.3067180009675,119.0
1703765667,100,,Aggregated,62.900000,0.000000,95,110,120,130,340,530,880,1100,2000,2400,2400,4594,0,95,161.20952861036514,70.66201400084537,2413.3067180009675,119.0
1703765668,100,,Aggregated,61.900000,0.000000,95,110,120,130,340,520,880,1100,2000,2400,2400,4662,0,95,160.176646203348,70.66201400084537,2413.3067180009675,119.0
1703765669,100,,Aggregated,62.200000,0.000000,95,110,120,130,340,520,870,1100,2000,2400,2400,4719,0,95,159.36044056028965,70.66201400084537,2413.3067180009675,119.0
1703765670,100,,Aggregated,62.300000,0.000000,95,110,120,130,330,520,870,1100,2000,2400,2400,4794,0,95,158.3054809710059,70.66201400084537,2413.3067180009675,119.0
1703765671,100,,Aggregated,62.000000,0.000000,95,100,120,130,330,520,870,1100,2000,2400,2400,4846,0,95,157.55938918510122,70.66201400084537,2413.3067180009675,119.0
1703765672,100,,Aggregated,63.000000,0.000000,95,100,120,130,330,510,850,1100,2000,2400,2400,4913,0,95,156.79306630083641,70.66201400084537,2413.3067180009675,119.0
1703765673,100,,Aggregated,61.700000,0.000000,94,100,120,130,320,500,840,1100,2000,2400,2400,4981,0,94,155.94124661252943,70.66201400084537,2413.3067180009675,119.0
1703765674,100,,Aggregated,62.800000,0.000000,94,100,120,130,320,500,840,1100,1800,2400,2400,5045,0,94,155.21558835580058,70.66201400084537,2413.3067180009675,119.0
1703765675,100,,Aggregated,63.000000,0.000000,94,100,120,130,310,500,830,1000,1800,2400,2400,5102,0,94,154.51464139670915,70.66201400084537,2413.3067180009675,119.0
1703765676,100,,Aggregated,62.700000,0.000000,94,100,120,130,300,500,830,1000,1800,2400,2400,5171,0,94,153.8213054904291,70.66201400084537,2413.3067180009675,119.0
1703765677,100,,Aggregated,62.900000,0.000000,94,100,110,130,300,490,830,1000,1800,2400,2400,5231,0,94,153.08921140222037,70.66201400084537,2413.3067180009675,119.0
